S.No.,Price,Price (in Rs.),No_of_Beds,Address,City,State,State_Code
1271,"$575,000.00",48047000.00,1.00,8629 Bay Pkwy Unit 5D, Bath Beach,NY,11214
1272,"$1,099,999.00",91915916.44,1.00,360 Furman St #1117, Brooklyn Heights,NY,11201
1273,"$485,000.00",40526600.00,1.00,2350 W 11th St #303, Brooklyn,NY,11223
1274,"$638,000.00",53311280.00,2.00,2350 W 11th St #203, Brooklyn,NY,11223
1275,"$520,000.00",43451200.00,1.00,2350 W 11th St #101, Brooklyn,NY,11223
1276,"$1,875,000.00",156675000.00,2.00,145 Huntington St Unit 2B, Carroll Gardens,NY,11231
1277,"$599,000.00",50052440.00,1.00,3144 Emmons Ave #102, Brooklyn,NY,11235
1278,"$325,000.00",27157000.00,2.00,1086 E 73rd St #75, Brooklyn,NY,11234
1279,"$1,275,000.00",106539000.00,2.00,135 Oceana Dr E Unit 4E, Brooklyn,NY,11235
1280,"$659,000.00",55066040.00,2.00,1325 Herkimer St #201, Brooklyn,NY,11233
1281,"$1,198,000.00",100104880.00,3.00,1615 Bergen St #1, Brooklyn,NY,11213
1282,"$879,000.00",73449240.00,2.00,105 Oceana Dr Unit 3D, Brooklyn,NY,11235
1283,"$460,000.00",38437600.00,1.00,858 54th St Unit 2C, Brooklyn,NY,11220
1284,"$1,295,000.00",108210200.00,2.00,730 Lafayette Ave Unit 1R, Brooklyn,NY,11221
1285,"$2,280,000.00",190516800.00,2.00,364 Manhattan Ave Unit 4-G, Brooklyn,NY,11211
1286,"$679,000.00",56737240.00,2.00,3111 Emmons Ave Unit 3B, Brooklyn,NY,11235
1287,"$999,000.00",83476440.00,3.00,6511 Fort Hamilton Pkwy Unit 5B, Brooklyn,NY,11219
1288,"$678,000.00",56653680.00,2.00,8895 26th Ave Unit 2B, Brooklyn,NY,11214
1289,"$635,900.00",53135804.00,2.00,1529 Royce St Unit 3J, Brooklyn,NY,11234
1290,"$938,400.00",78412704.00,2.00,3144 Emmons Ave #101, Brooklyn,NY,11235
1291,"$599,000.00",50052440.00,2.00,52 Brighton 1 Pl #6, Brighton Beach,NY,11235
1292,"$259,000.00",21642040.00,1.00,1070 E 73rd St #97, Brooklyn,NY,11234
1293,"$458,000.00",38270480.00,1.00,2533 Ocean Ave Unit 3A, Brooklyn,NY,11229
1294,"$2,529,000.00",211323240.00,3.00,282 17th St #3, Brooklyn,NY,11215
1295,"$1,727,000.00",144308120.00,2.00,282 17th St #2, Brooklyn,NY,11215
1296,"$2,599,000.00",217172440.00,3.00,282 17th St #1, Brooklyn,NY,11215
1297,"$359,000.00",29998040.00,2.00,200 Cozine Ave Unit 6H, Brooklyn,NY,11207
1298,"$1,380,000.00",115312800.00,3.00,1260 Avenue Y Unit 2A, Brooklyn,NY,11235
1299,"$880,000.00",73532800.00,2.00,103 Quentin Rd Unit PHB3, Brooklyn,NY,11223
1300,"$599,000.00",50052440.00,2.00,839 E 19th St Unit 4C, Brooklyn,NY,11230
1301,"$630,000.00",52642800.00,2.00,1511 Royce St Unit 3I, Brooklyn,NY,11234
1302,"$210,000.00",17547600.00,2.00,8620 Avenue L #201, Brooklyn,NY,11236
1303,"$1,149,000.00",96010440.00,3.00,3567 Shore Pkwy Ph 4A, Brooklyn,NY,11235
1304,"$988,000.00",82557280.00,2.00,728 Ocean View Ave Unit A 2, Brooklyn,NY,11235
1305,"$799,000.00",66764440.00,2.00,1251 E 19th St Unit 6B, Brooklyn,NY,11230
1306,"$599,900.00",50127644.00,1.00,8616 21st Ave Unit 6E, Brooklyn,NY,11214
1307,"$598,000.00",49968880.00,2.00,4112 8th Ave Unit 6A, Brooklyn,NY,11232
1308,"$699,000.00",58408440.00,2.00,8895 26th Ave Unit 4A, Brooklyn,NY,11214
1309,"$649,000.00",54230440.00,2.00,1812 Quentin Rd Unit 3A, Homecrest,NY,11229
1310,"$649,000.00",54230440.00,2.00,1812 Quentin Rd #3, Brooklyn,NY,11229
1311,"$788,888.00",65919481.28,3.00,8895 26th Ave Unit 5A, Brooklyn,NY,11214
1312,"$599,000.00",50052440.00,2.00,2926 Brighton 6th St Unit 5a, Brooklyn,NY,11235
1313,"$699,000.00",58408440.00,2.00,134 West End Ave Unit 5B, Brooklyn,NY,11235
1314,"$828,000.00",69187680.00,2.00,8629 Bay Pkwy Unit 3F, Brooklyn,NY,11214
1315,"$359,000.00",29998040.00,2.00,628 Louisiana Ave #1, East New York,NY,11239
1316,"$798,800.00",66747728.00,2.00,1238 63rd St #325, Brooklyn,NY,11219
1317,"$585,000.00",48882600.00,1.00,1238 63rd St #410, Brooklyn,NY,11219
1318,"$310,000.00",25903600.00,1.00,1019 Van Siclen Ave Unit 98F, East New York,NY,11207
1319,"$498,000.00",41612880.00,1.00,664 4th Ave Unit 4R, Sunset Park,NY,11232
1320,"$1,395,000.00",116566200.00,2.00,651 New York Ave, Brooklyn,NY,11203
1321,"$279,000.00",23313240.00,1.00,557 E 87th St #201, Canarsie,NY,11236
1322,"$519,000.00",43367640.00,1.00,1238 63rd St #332, Brooklyn,NY,11219
1323,"$768,000.00",64174080.00,1.00,1238 63rd St #348, Brooklyn,NY,11219
1324,"$698,000.00",58324880.00,1.00,1238 63rd St #442, Brooklyn,NY,11219
1325,"$585,000.00",48882600.00,1.00,1238 63rd St #446, Brooklyn,NY,11219
1326,"$895,000.00",74786200.00,3.00,2018 Jerome Ave Unit 2D, Sheepshead Bay,NY,11235
1327,"$1,020,000.00",85231200.00,3.00,1238 63rd St #441, Brooklyn,NY,11219
1328,"$550,000.00",45958000.00,1.00,1238 63rd St #309, Brooklyn,NY,11219
1329,"$299,155.00",24997391.80,2.00,122-05 Flatlands Ave Unit 5J, East New York,NY,11207
1330,"$638,000.00",53311280.00,2.00,2353 Boynton Pl #3, Gravesend,NY,11223
1331,"$1,399,000.00",116900440.00,2.00,429 Kent Ave #305, Williamsburg,NY,11249
1332,"$2,349,000.00",196282440.00,3.00,104 W End Ave Unit 3D, Manhattan Beach,NY,11235
1333,"$1,038,000.00",86735280.00,2.00,1238 63rd St #431, Brooklyn,NY,11219
1334,"$549,000.00",45874440.00,0.00,1238 63rd St #314, Brooklyn,NY,11219
1335,"$780,000.00",65176800.00,2.00,1238 63rd St #240, Brooklyn,NY,11219
1336,"$565,000.00",47211400.00,1.00,1238 63rd St #222, Brooklyn,NY,11219
1337,"$265,000.00",22143400.00,0.00,7276 Royce Pl #157, Brooklyn,NY,11234
1338,"$1,358,888.00",113548681.28,2.00,34 Crooke Ave Unit 6A, Brooklyn,NY,11225
1339,"$848,000.00",70858880.00,3.00,1689 E 21 St Unit 5D, Brooklyn,NY,11210
1340,"$1,199,000.00",100188440.00,2.00,765 Park Pl Unit 1B, Brooklyn,NY,11216
1341,"$659,000.00",55066040.00,1.00,1856 E 13th St Unit 3A, Brooklyn,NY,11229
1342,"$638,000.00",53311280.00,2.00,2736 Ocean Ave Unit 3C, Brooklyn,NY,11229
1343,"$575,000.00",48047000.00,1.00,1238 63rd St Unit D-204, Brooklyn,NY,11219
1344,"$1,049,000.00",87654440.00,2.00,101 Wyckoff Ave Unit 1D, Brooklyn,NY,11237
1345,"$1,188,000.00",99269280.00,2.00,104 West End Ave Unit 3 I, Brooklyn,NY,11235
1346,"$699,000.00",58408440.00,2.00,1826 Bath Ave #202, Brooklyn,NY,11214
1347,"$389,000.00",32504840.00,2.00,240 Cozine Ave Unit 5C, Brooklyn,NY,11207
1348,"$688,888.00",57563481.28,2.00,1587 E 19th St Unit 8a, Brooklyn,NY,11230
1349,"$565,000.00",47211400.00,2.00,2503 Ocean Ave Unit 2E, Brooklyn,NY,11229
1350,"$485,000.00",40526600.00,1.00,2503 Ocean Ave Unit 2D, Brooklyn,NY,11229
1351,"$479,999.00",40108716.44,0.00,1238 63rd St #449, Brooklyn,NY,11219
1352,"$499,000.00",41696440.00,2.00,260 Linden Blvd Unit 4E, Flatbush,NY,11226
1353,"$999,000.00",83476440.00,3.00,1238 63rd St #239, Brooklyn,NY,11219
1354,"$689,000.00",57572840.00,2.00,1663 W 6th St Unit 3B, Brooklyn,NY,11223
1355,"$449,000.00",37518440.00,1.00,137 West End Ave Unit 2A, Brooklyn,NY,11235
1356,"$759,000.00",63422040.00,2.00,137 West End Ave #1, Brooklyn,NY,11235
1357,"$680,000.00",56820800.00,2.00,143 Avenue O Unit 2B, Brooklyn,NY,11204
1358,"$475,000.00",39691000.00,1.00,935 57th Street St Unit 4A, Borough Park,NY,11219
1359,"$685,000.00",57238600.00,2.00,1733 East 4th St Unit 3b, Brooklyn,NY,11223
1360,"$429,900.00",35922444.00,1.00,800 Dekalb Ave Unit 4B, Bed-stuy,NY,11221
1361,"$340,000.00",28410400.00,1.00,380 Cozine Ave Unit 7G, East New York,NY,11207
1362,"$699,000.00",58408440.00,2.00,501 Surf Ave Unit 23P, Brooklyn,NY,11224
1363,"$599,000.00",50052440.00,2.00,1562 W 6th St Unit 6A, Brooklyn,NY,11204
1364,"$890,000.00",74368400.00,3.00,2373 82nd St #104, Bensonhurst,NY,11214
1365,"$895,000.00",74786200.00,3.00,491 Monroe St Unit 3B, Brooklyn,NY,11221
1366,"$560,000.00",46793600.00,2.00,62 Brighton 2nd Pl Unit 4B, Brooklyn,NY,11235
1367,"$429,000.00",35847240.00,2.00,210 Hull St Unit A, Ocean Hill,NY,11233
1368,"$2,695,000.00",225194200.00,2.00,461 Carroll St #1, Brooklyn,NY,11215
1369,"$438,000.00",36599280.00,1.00,1229 65th St Unit A, Brooklyn,NY,11219
1370,"$1,050,000.00",87738000.00,2.00,60 Oceana Dr Unit 8B, Brooklyn,NY,11235
1371,"$2,749,000.00",229706440.00,3.00,51 Jay St Unit 1F, Brooklyn,NY,11201
1372,"$739,000.00",61750840.00,2.00,1733 Ocean Ave #1, Brooklyn,NY,11230
1373,"$600,000.00",50136000.00,2.00,2943 Brighton 4th St Unit 3A, Brooklyn,NY,11235
1374,"$795,000.00",66430200.00,3.00,1950 Bergen Ave Unit 3D, Brooklyn,NY,11234
1375,"$688,000.00",57489280.00,2.00,1560 W 6th St Unit 3C, Brooklyn,NY,11204
1376,"$599,000.00",50052440.00,1.00,766 Decatur St Unit 2A, Brooklyn,NY,11233
1377,"$1,050,000.00",87738000.00,2.00,424 Adelphi St Unit H, Brooklyn,NY,11238
1378,"$599,999.00",50135916.44,3.00,8624 Avenue L #104, Canarsie,NY,11236
1379,"$699,000.00",58408440.00,2.00,7620 Bay Pkwy Unit 5A, Brooklyn,NY,11214
1380,"$565,000.00",47211400.00,1.00,1721 W 6th St Unit 2B, Brooklyn,NY,11223
1381,"$700,000.00",58492000.00,2.00,45 Argyle Rd Unit 3C,,,
1382,"$799,000.00",66764440.00,2.00,158 Sackett St Unit 4A, Brooklyn,NY,11231
1383,"$899,000.00",75120440.00,2.00,9511 Shore Rd #606, Brooklyn,NY,11209
1384,"$879,000.00",73449240.00,3.00,3435 Guider Ave Unit 5A, Sheepshead Bay,NY,11235
1385,"$938,000.00",78379280.00,3.00,1689 E 21 St Unit 3C, Brooklyn,NY,11210
1386,"$988,000.00",82557280.00,2.00,279 Prospect Ave Unit 3A, Brooklyn,NY,11215
1387,"$565,000.00",47211400.00,1.00,838 41 St Unit 5A, Brooklyn,NY,11232
1388,"$749,000.00",62586440.00,3.00,18 Bay 38 St Unit 3b, Brooklyn,NY,11214
1389,"$569,900.00",47620844.00,2.00,1203 65th St Unit C, Brooklyn,NY,11219
1390,"$719,000.00",60079640.00,2.00,225 Avenue W Unit 3C, Brooklyn,NY,11223
1391,"$909,000.00",75956040.00,1.00,738 Grand St Unit 3a, Brooklyn,NY,11211
1392,"$635,000.00",53060600.00,2.00,1270 Saint Marks Ave #1, Crown Heights,NY,11213
1393,"$735,000.00",61416600.00,1.00,77 Clarkson Ave Unit 4-C, Brooklyn,NY,11226
1394,"$799,000.00",66764440.00,1.00,430 Clinton Ave Unit 5D, Clinton Hill,NY,11238
1395,"$439,000.00",36682840.00,2.00,380 Cozine Ave Unit 3L, East New York,NY,11207
1396,"$999,000.00",83476440.00,3.00,2801 E 11th St Unit 4B, Brooklyn,NY,11235
1397,"$970,000.00",81053200.00,2.00,2617 E 17th St Unit 6A, Brooklyn,NY,11235
1398,"$668,000.00",55818080.00,2.00,1562 W 6th St Unit 3A, Bensonhurst,NY,11204
1399,"$1,030,000.00",86066800.00,2.00,2286 Cropsey Ave Unit 10E, Brooklyn,NY,11214
1400,"$1,039,000.00",86818840.00,2.00,2286 Cropsey Ave Unit 11E, Brooklyn,NY,11214
1401,"$1,599,000.00",133612440.00,3.00,9917 Shore Rd Unit 8B, Brooklyn,NY,11209
1402,"$720,000.00",60163200.00,2.00,140 Avenue O Unit 2R, Brooklyn,NY,11204
1403,"$598,000.00",49968880.00,3.00,542 Dahill Rd Unit 4a, Brooklyn,NY,11218
1404,"$865,000.00",72279400.00,3.00,2140 Ocean Ave Unit 8A, Brooklyn,NY,11229
1405,"$1,899,999.00",158763916.44,2.00,6917 Shore Rd Unit 2B, Brooklyn,NY,11209
1406,"$950,000.00",79382000.00,2.00,60 Oceana Dr West Ph 2A, Brooklyn,NY,11235
1407,"$740,000.00",61834400.00,1.00,306 Gold St Unit 6E, Downtown Brooklyn,NY,11201
1408,"$775,000.00",64759000.00,3.00,1117 E 72 St #13, Brooklyn,NY,11234
1409,"$595,000.00",49718200.00,2.00,1000 E 35th St Unit 3-B, Brooklyn,NY,11210
1410,"$488,888.00",40851481.28,1.00,420 64th St Unit 2E, Sunset Park,NY,11220
1411,"$799,000.00",66764440.00,2.00,943 60th St Unit 3A, Brooklyn,NY,11220
1412,"$649,000.00",54230440.00,3.00,2523 W 15th St Unit 1F2, Brooklyn,NY,11214
1413,"$739,000.00",61750840.00,2.00,4078 Nostrand Ave Unit 1D, Brooklyn,NY,11235
1414,"$709,000.00",59244040.00,0.00,390 Lorimer St Unit 2G, Brooklyn,NY,11206
1415,"$839,999.00",70190316.44,3.00,2830 Brighton 3rd St #3, Brooklyn,NY,11235
1416,"$599,999.00",50135916.44,2.00,729 40th St Unit 3D, Brooklyn,NY,11232
1417,"$999,000.00",83476440.00,3.00,1322 E 14th St Unit 4A, Brooklyn,NY,11230
1418,"$589,900.00",49292044.00,2.00,2504 E 14th St Unit 2B, Brooklyn,NY,11235
1419,"$1,499,000.00",125256440.00,3.00,1845 52nd St #26,,,
1420,"$650,000.00",54314000.00,2.00,1671 W 10th St Unit B501, Brooklyn,NY,11223
1421,"$939,000.00",78462840.00,3.00,2900 E 29th St #205, Brooklyn,NY,11235
1422,"$795,000.00",66430200.00,3.00,1323 Avenue X Unit D2, Brooklyn,NY,11235
1423,"$799,000.00",66764440.00,2.00,118 Battery Ave Unit 3D, Brooklyn,NY,11209
1424,"$8,695,000.00",726554200.00,3.00,1 Main St Unit 14th Floor, Brooklyn,NY,11201
1425,"$899,000.00",75120440.00,0.00,316 22nd St Unit 1A, Brooklyn,NY,11215
1426,"$999,000.00",83476440.00,1.00,316 22nd St Unit 1C, Brooklyn,NY,11215
1427,"$756,820.00",63239879.20,3.00,2335 Bath Ave Unit 3D, Brooklyn,NY,11214
1428,"$756,820.00",63239879.20,3.00,2335 Bath Ave Unit 2D, Brooklyn,NY,11214
1429,"$668,000.00",55818080.00,3.00,2365 81 St Unit 3A, Brooklyn,NY,11214
1430,"$299,000.00",24984440.00,1.00,240 Cozine Ave Unit 3F, Brooklyn,NY,11207
1431,"$787,630.00",65814362.80,2.00,2335 Bath Ave Unit 1B, Brooklyn,NY,11214
1432,"$530,000.00",44286800.00,1.00,935 57th St Unit 3M, Brooklyn,NY,11219
1433,"$438,000.00",36599280.00,2.00,4641 Bedford Ave Unit 3L, Brooklyn,NY,11235
1434,"$499,800.00",41763288.00,1.00,1238 63rd St Unit D440, Brooklyn,NY,11219
1435,"$299,900.00",25059644.00,0.00,336 99 St Unit Med-L, Brooklyn,NY,11220
1436,"$699,000.00",58408440.00,3.00,1369 Bay Ridge Ave Unit 3C, Brooklyn,NY,11219
1437,"$740,000.00",61834400.00,3.00,3064 Coney Island Ave Unit 5C, Brooklyn,NY,11235
1438,"$359,000.00",29998040.00,2.00,12399 Flatlands Ave Unit 1J, Brooklyn,NY,11207
1439,"$688,000.00",57489280.00,2.00,2265 W 7th St Unit 1C, Brooklyn,NY,11223
1440,"$645,000.00",53896200.00,2.00,800 5th Ave Unit 4A, Brooklyn,NY,11232
1441,"$332,900.00",27817124.00,3.00,762 N Lang Ct Unit X304, Saratoga Springs,UT,84045
1442,"$332,900.00",27817124.00,3.00,762 N Lang Ct Unit X302, Saratoga Springs,UT,84045
1443,"$332,900.00",27817124.00,3.00,762 N Lang Ct Unit X303, Saratoga Springs,UT,84045
1444,"$332,900.00",27817124.00,3.00,762 N Lang Ct Unit X301, Saratoga Springs,UT,84043
1445,"$320,000.00",26739200.00,2.00,25 S 850 E #5, Provo,UT,84606
1446,"$322,900.00",26981524.00,3.00,762 N Lang Ct Unit X204, Saratoga Springs,UT,84045
1447,"$322,900.00",26981524.00,3.00,762 Lang Ct Unit X203, Saratoga Springs,UT,84045
1448,"$322,900.00",26981524.00,3.00,762 N Lang Unit X201, Saratoga Springs,UT,84045
1449,"$322,900.00",26981524.00,3.00,762 N Lang Ct Unit X202, Saratoga Springs,UT,84043
1450,"$348,900.00",29154084.00,3.00,762 N Lang Ct Unit X102, Saratoga Springs,UT,84043
1451,"$348,900.00",29154084.00,3.00,762 Lang Ct N Unit X101, Saratoga Springs,UT,84045
1452,"$356,900.00",29822564.00,3.00,4041 W Unita Way Unit CC304, Lehi,UT,84043
1453,"$356,900.00",29822564.00,3.00,4041 W Unita Way Unit CC303, Lehi,UT,84043
1454,"$356,900.00",29822564.00,3.00,4041 W Unita Way Unit CC302, Lehi,UT,84043
1455,"$356,900.00",29822564.00,3.00,4041 W Unita Way Unit CC301, Lehi,UT,84043
1456,"$346,900.00",28986964.00,3.00,4041 W Unita Way Unit CC204, Lehi,UT,84043
1457,"$346,900.00",28986964.00,3.00,4041 W Unita Way Unit CC203, Lehi,UT,84043
1458,"$346,900.00",28986964.00,3.00,4041 W Unita Way Unit CC202, Lehi,UT,84043
1459,"$346,900.00",28986964.00,3.00,4041 W Unita Way Unit CC201, Lehi,UT,84043
1460,"$377,900.00",31577324.00,3.00,4041 W Unita Way Unit CC102, Lehi,UT,84043
1461,"$377,900.00",31577324.00,3.00,4041 W Unita Way Unit CC101, Lehi,UT,84043
1462,"$340,000.00",28410400.00,3.00,479 N 2500 W #7, Springville,UT,84663
1463,"$330,000.00",27574800.00,3.00,2447 W 500 S #4, Springville,UT,84663
1464,"$325,000.00",27157000.00,2.00,1168 E 330 N, Payson,UT,84651
1465,"$356,900.00",29822564.00,3.00,4068 W King Peak Way Unit DD304, Lehi,UT,84043
1466,"$356,900.00",29822564.00,3.00,4068 W King Peak Way Unit DD303, Lehi,UT,84043
1467,"$356,900.00",29822564.00,3.00,4068 W King Peak Way Unit DD302, Lehi,UT,84043
1468,"$356,900.00",29822564.00,3.00,4068 W King Peak Way Unit DD301, Lehi,UT,84043
1469,"$346,900.00",28986964.00,3.00,4068 W King Peak Way Unit DD203, Lehi,UT,84043
1470,"$325,000.00",27157000.00,2.00,983 W 1055 N #816, Orem,UT,84057
1471,"$346,900.00",28986964.00,3.00,4068 W King Peak Way Unit DD202, Lehi,UT,84043
1472,"$339,900.00",28402044.00,3.00,8083 N Ridge Loop E Unit I5, Eagle Mountain,UT,84005
1473,"$346,900.00",28986964.00,3.00,4068 W King Peak Way Unit DD201, Lehi,UT,84043
1474,"$369,900.00",30908844.00,3.00,304 W 410 N, Vineyard,UT,84059
1475,"$379,900.00",31744444.00,3.00,499 N 360 W Unit J, Vineyard,UT,84059
1476,"$377,900.00",31577324.00,3.00,4068 W King Peak Way Unit DD102, Lehi,UT,84043
1477,"$377,900.00",31577324.00,3.00,4068 W King Peak Way Unit DD101, Lehi,UT,84043
1478,"$309,900.00",25895244.00,3.00,194 W Garden Park Dr N, Orem,UT,84058
1479,"$299,900.00",25059644.00,2.00,98 N Garden Park Park #23, Orem,UT,84057
1480,"$309,900.00",25895244.00,2.00,142 Garden Park Dr N, Orem,UT,84057
1481,"$200,000.00",16712000.00,1.00,502 S 1040 E #252, American Fork,UT,84003
1482,"$339,900.00",28402044.00,3.00,269 W 960 S Unit B, Provo,UT,84601
1483,"$365,000.00",30499400.00,2.00,1049 W 160 N, Pleasant Grove,UT,84062
1484,"$305,000.00",25485800.00,3.00,259 S 1050 W #80, Provo,UT,84601
1485,"$334,900.00",27984244.00,2.00,468 N 100 WEST W #6, Provo,UT,84601
1486,"$329,000.00",27491240.00,3.00,1661 W Westbury Way Unit F, Lehi,UT,84043
1487,"$284,500.00",23772820.00,2.00,426 W Main St, Santaquin,UT,84655
1488,"$299,900.00",25059644.00,3.00,3618 E Clear Rock Rd N Unit J-8, Eagle Mountain,UT,84005
1489,"$319,000.00",26655640.00,3.00,1776 W Newcastle Ln #202, Saratoga Springs,UT,84045
1490,"$319,900.00",26730844.00,3.00,3543 Rock Creek Rd Unit B2, Eagle Mountain,UT,84005
1491,"$295,000.00",24650200.00,2.00,502 S 1040 E Unit C130, American Fork,UT,84003
1492,"$335,000.00",27992600.00,3.00,1125 S 950 E #22, Provo,UT,84606
1493,"$344,900.00",28819844.00,3.00,1441 Westbury Way Unit B, Lehi,UT,84043
1494,"$290,000.00",24232400.00,2.00,1700 Sandhill Rd Unit B201, Orem,UT,84058
1495,"$264,900.00",22135044.00,2.00,1004 N 1090 W #404, Orem,UT,84057
1496,"$265,000.00",22143400.00,2.00,628 S 500 West #1, Provo,UT,84601
1497,"$289,900.00",24224044.00,2.00,1669 N Hickory Ln W, Provo,UT,84604
1498,"$360,000.00",30081600.00,2.00,342 E 800 N #120, Orem,UT,84057
1499,"$300,000.00",25068000.00,3.00,8096 N Ridge Loop E Unit D-12, Eagle Mountain,UT,84005
1500,"$314,900.00",26313044.00,3.00,157 E Jordan Ridge Blvd #308, Saratoga Springs,UT,84045
1501,"$364,900.00",30491044.00,3.00,57 W Silver Springs Dr N, Vineyard,UT,84059
1502,"$328,900.00",27482884.00,3.00,1806 W Newcastle Ln #203, Saratoga Springs,UT,84045
1503,"$395,000.00",33006200.00,2.00,2741 N Edgewood Dr, Provo,UT,84604
1504,"$334,000.00",27909040.00,3.00,99 N 1170 W #302, Pleasant Grove,UT,84062
1505,"$344,900.00",28819844.00,3.00,1957 N Crest Rd, Saratoga Springs,UT,84045
1506,"$379,900.00",31744444.00,2.00,2244 N Canyon Rd #312, Provo,UT,84604
1507,"$294,000.00",24566640.00,2.00,1700 Sandhill Rd Unit G201, Orem,UT,84058
1508,"$359,000.00",29998040.00,3.00,627 N Emery Ln, Vineyard,UT,84059
1509,"$379,000.00",31669240.00,4.00,282 W 960 S Unit D, Provo,UT,84601
1510,"$830,000.00",69354800.00,1.00,8840 N The #26, Sundance,UT,84604
1511,"$377,900.00",31577324.00,3.00,1052 N West Rim Dr Unit FF102, Lehi,UT,84043
1512,"$313,900.00",26229484.00,2.00,474 S 2550 W #6, Springville,UT,84663
1513,"$356,900.00",29822564.00,3.00,1052 N West Rim Dr Unit FF304, Lehi,UT,84043
1514,"$356,900.00",29822564.00,3.00,1052 N West Rim Dr Unit FF302, Lehi,UT,84043
1515,"$356,900.00",29822564.00,3.00,1052 N West Rim Dr Unit FF303, Lehi,UT,84043
1516,"$356,900.00",29822564.00,3.00,1052 N West Rim Dr Unit FF301, Lehi,UT,84043
1517,"$199,000.00",16628440.00,1.00,1108 S 950 E Unit 223A, Provo,UT,84606
1518,"$349,000.00",29162440.00,4.00,718 W 1720 N #124, Provo,UT,84604
1519,"$400,000.00",33424000.00,4.00,443 E 700 N, Orem,UT,84097
1520,"$299,900.00",25059644.00,2.00,136 W 400 N #26, Provo,UT,84601
1521,"$309,900.00",25895244.00,3.00,2308 E 830 S #9, Spanish Fork,UT,84660
1522,"$319,900.00",26730844.00,3.00,1809 W Terra Vista Ln Unit B1, Saratoga Springs,UT,84045
1523,"$315,000.00",26321400.00,2.00,216 W Garden Park, Orem,UT,84057
1524,"$269,000.00",22477640.00,2.00,716 E 1500 S, Orem,UT,84097
1525,"$346,900.00",28986964.00,3.00,1093 N 3980 W Unit KK201, Lehi,UT,84043
1526,"$314,800.00",26304688.00,3.00,358 S 550 W Unit D-7, Springville,UT,84663
1527,"$329,900.00",27566444.00,3.00,2472 W 500 S #2, Springville,UT,84663
1528,"$299,900.00",25059644.00,3.00,1045 S 1700 W #710, Payson,UT,84651
1529,"$380,000.00",31752800.00,3.00,1605 W 50 N, Pleasant Grove,UT,84062
1530,"$280,000.00",23396800.00,2.00,1081 W 993 N #402, Orem,UT,84057
1531,"$400,000.00",33424000.00,3.00,15 W Seasons Dr, Vineyard,UT,84059
1532,"$355,000.00",29663800.00,4.00,718 W 1720 N #328, Provo,UT,84604
1533,"$305,000.00",25485800.00,3.00,1541 N Riverside W #14, Provo,UT,84604
1534,"$370,000.00",30917200.00,3.00,543 S 1020 W #304, American Fork,UT,84003
1535,"$318,000.00",26572080.00,2.00,1217 W 110 N Unit M203, Pleasant Grove,UT,84062
1536,"$367,777.00",30731446.12,3.00,37 W Seasons Dr Unit C309, Vineyard,UT,84058
1537,"$319,900.00",26730844.00,3.00,224 S 550 W Unit B6, Springville,UT,84663
1538,"$374,000.00",31251440.00,3.00,537 N 310 W, Vineyard,UT,84059
1539,"$355,900.00",29739004.00,3.00,763 N Lang Ct Unit W304, Saratoga Springs,UT,84045
1540,"$355,900.00",29739004.00,3.00,763 N Lang Ct Unit W303, Saratoga Springs,UT,84045
1541,"$355,900.00",29739004.00,3.00,763 N Lang Ct Unit W302, Saratoga Springs,UT,84045
1542,"$355,900.00",29739004.00,3.00,763 N Lang Ct Unit W301, Saratoga Springs,UT,84045
1543,"$345,900.00",28903404.00,3.00,763 N Lang Ct Unit W204, Saratoga Springs,UT,84045
1544,"$345,900.00",28903404.00,3.00,763 N Lang Ct Unit W203, Saratoga Springs,UT,84045
1545,"$415,000.00",34677400.00,4.00,657 W 1870 N, Orem,UT,84057
1546,"$345,900.00",28903404.00,3.00,763 Lang Ct Unit W202, Saratoga Springs,UT,84045
1547,"$345,900.00",28903404.00,3.00,753 N Lang Ct Unit W201, Saratoga Springs,UT,84045
1548,"$376,900.00",31493764.00,3.00,763 N Lang Ct Unit W101, Saratoga Springs,UT,84045
1549,"$335,900.00",28067804.00,3.00,881 N Coulsen Dr Unit I202, Saratoga Springs,UT,84045
1550,"$355,900.00",29739004.00,3.00,753 N Favreau Ln Unit U304, Saratoga Springs,UT,84045
1551,"$356,900.00",29822564.00,3.00,1094 N 3980 W Unit LL303, Lehi,UT,84043
1552,"$346,900.00",28986964.00,3.00,1094 N 3980 W Unit LL304, Lehi,UT,84043
1553,"$356,900.00",29822564.00,3.00,1094 N 3980 W Unit LL302, Lehi,UT,84043
1554,"$355,900.00",29739004.00,3.00,753 N Favreau Ln Unit U303, Saratoga Springs,UT,84045
1555,"$355,900.00",29739004.00,3.00,753 N Favreau Ln Unit U302, Saratoga Springs,UT,84045
1556,"$345,900.00",28903404.00,3.00,753 N Favreau Ln Unit U204, Saratoga Springs,UT,84045
1557,"$355,900.00",29739004.00,3.00,753 N Favreau Ln Unit U301, Saratoga Springs,UT,84045
1558,"$345,900.00",28903404.00,3.00,753 N Favreau Ln Unit U203, Saratoga Springs,UT,84045
1559,"$345,900.00",28903404.00,3.00,753 N Favreau Ln Unit U202, Saratoga Springs,UT,84045
1560,"$345,900.00",28903404.00,3.00,753 N Favreau Ln Unit U201, Saratoga Springs,UT,84045
1561,"$376,900.00",31493764.00,3.00,753 N Favreau Ln Unit U102, Saratoga Springs,UT,84045
